uid,chromatic_residual_chi2,chromatic_rank,phase_given_chromatic_chi2,phase_rank,remaining_chi2,post_source_chi2
P0989,6.386774788271291,3,5.353135159572503,2,28.911733123980145,40.65164307182393
P0990,4.834926919057455,4,3.7951335954682284,2,71.15706087618354,79.78712139070922
P0991,10.390378748927509,4,1.1968907000198745,2,34.3246761304549,45.9119455794023
P0992,4.19753871779386,4,5.399266912581508,2,36.881211460777074,46.478017091152445
P0993,2.23177169018523,4,0.13846832089808417,2,68.42502918459012,70.79526919567343
P0994,5.8434386015924655,3,1.1827857030680073,2,31.397022859141433,38.4232471638019
P0995,3.6817998301298216,3,2.593475100648453,2,42.321988517829205,48.597263448607485
P0996,2.9197282791839676,4,0.6694208192468583,2,36.93477865369803,40.52392775212886
P0997,22.52681817290346,9,5.660777800217211,2,107.3346198385551,135.52221581167575
P0998,2.016582591420595,3,3.233673446073017,2,5.011370821933387,10.261626859427
P0999,23.05744692674686,3,111.28491419106845,2,212.01894143390288,346.3613025517184
P1000,2.1945065877895096,4,0.7449511828084684,2,56.46131102973881,59.400768800336785
P1001,9.261344702964422,3,2.686548298489154,2,73.31148213789706,85.25937513935065
P1002,2.045838343068941,4,0.47188274790207807,2,133.9425295992656,136.46025069023662
P1003,14.843746575557235,4,1.04933547972148,2,169.1898924527903,185.08297450806901
P1004,10.127841383793822,4,1.0365646123111438,2,50.222209080000916,61.386615076105876
P1005,5.533408546259434,4,5.05583679377062,2,54.810415871273676,65.39966121130372
P1006,9.461320140464792,4,8.051898950991884,2,136.23768582475148,153.75090491620816
P1007,4.496438567960772,3,15.519054305835912,2,47.65370826363579,67.6692011374325
P1008,3.5361370496788753,3,19.640597105836136,2,60.29656071918116,83.47329487469615
P1009,1.2345547569010111,3,5.095045527989457,2,41.4913259246624,47.82092620955286
P1010,37.81146504526306,9,0.2629606529713228,2,82.47952488114633,120.55395057938085
P1011,4.546818643777785,4,1.8062824444090644,2,65.74560743636314,72.09870852454999
P1012,0.7714782867139017,3,2.546415986161399,2,38.40279789768196,41.72069217055725
P1013,57.594617251545536,3,18.707640054100448,2,5.451356227529164,81.75361353317514
P1014,12.063456222184215,3,3.874600837941559,2,53.837620510265,69.77567757039078
P1015,7.970331665470247,3,10.871596271647926,2,43.43884888441357,62.280776821531745
P1016,4.68546945044182,3,4.699359603473908,2,5.119521348813781,14.504350402729509
P1017,2.2064714287580927,4,4.352765302724,2,156.94712355555956,163.50636028704162
P1018,7.563016725714588,4,6.152045627536457,2,79.41796555717696,93.13302791042798
P1019,3.411860241428747,3,11.057431766531248,2,22.22638485040637,36.69567685836637
P1020,4.750365553640288,3,0.3878632827621229,2,21.080229747206218,26.21845858360863
P1021,3.7016156275712495,3,6.96337051373583,2,38.588335338914646,49.253321480221736
P1022,29.665037298566507,3,10.053222240943922,2,34.2852209665173,74.00348050602771
P1023,6.362372727210798,3,2.379619394143348,2,66.15312742986532,74.89511955121945
P1024,26.648874397975682,4,5.910499184316634,2,636.2340872799807,668.7934608622732
P1025,2.109031456260922,4,0.9310559527325938,2,56.78435587440015,59.82444328339366
P1026,79.25721493993183,4,2.3950521266303477,2,133.71189399775173,215.36416106431395
P1027,8.71564372253463,3,3.0857938438895545,2,13.36237971617333,25.163817282597517
P1028,8.645370582104789,3,2.6467138992380033,2,32.98025282332842,44.27233730467121
P1029,6.529535735677892,4,7.990649559305087,2,50.19151510204477,64.71170039702777
P1030,5.575996402687431,3,1.2421094602115292,2,72.45984817579622,79.2779540386952
P1031,6.701727932017892,4,1.852207968838729,2,53.9014242170228,62.45536011787945
P1032,10.443038531838667,3,0.5855994889146691,2,48.531589506014654,59.560227526768
P1033,13.403860523762798,3,26.22575187432777,2,46.65634195367568,86.28595435176625
P1034,1.4168385264512648,3,0.37114440068411625,2,83.74811488019851,85.53609780733389
P1035,6.264616495131208,4,22.22515803779958,2,53.46710635885187,81.95688089178266
P1036,1.7447532244685011,3,8.573456256297344,2,38.281949512167955,48.600158992933814
P1037,13.548103730073954,3,3.133828086890896,2,36.7412507021009,53.4231825190658
P1038,19.70043488140675,3,6.008475873367466,2,22.30113192828131,48.01004268305549
P1039,10.70864955481177,4,2.486459497058662,2,24.268835229329106,37.46394428119955
P1040,2.9256390643652357,3,2.1125425792727883,2,19.62490165593235,24.66308329957038
P1041,31.5658399864575,3,57.27248549609665,2,66.33679852806839,155.17512401062245
P1042,3.8716637019839584,3,3.664492167641633,2,62.91137436748745,70.44753023711304
P1043,4.953653439803735,3,0.23629970000999861,2,30.57941489535372,35.76936803516746
P1044,6.485841726331031,4,1.8724035709735478,2,106.87920344904065,115.23744874634525
P1045,5.685242133454514,4,3.6388594794865488,2,103.51636146732743,112.84046308026852
P1046,1.616565224462354,3,4.060235021681764,2,66.05273526275695,71.72953550890108
P1047,8.052136178059355,4,0.6353798161376776,2,75.12296876119753,83.8104847553946
P1048,13.230582995181244,4,2.0396484251462037,2,104.26810113277922,119.53833255310668
P1049,17.01483900765725,4,0.4055024387180434,2,45.675713620287,63.096055066662295
P1050,28.15025378927055,3,0.635440339683693,2,96.27451842512903,125.06021255408331
P1051,5.781592829521315,4,0.6936312196174654,2,26.194503065950332,32.6697271150891
P1052,2.520767092889091,4,1.5822876023142225,2,61.34585609785367,65.448910793057
P1053,29.77628808361305,3,0.7310165254839626,2,12.299530017930207,42.806834627027264
P1054,5.5289692853540915,4,1.4641976662346963,2,50.28018282514796,57.273349776736744
P1055,7.3459734337405616,3,1.6569688985977022,2,26.298007196278828,35.30094952861709
P1056,14.000697864290956,3,3.814831760387412,2,13.778010068511472,31.593539693189836
P1057,8.676320209583118,3,3.4775423088785375,2,51.31270368658659,63.466566205048245
P1058,10.128002135344374,3,3.9183511694827455,2,10.72978859532204,24.776141900149167
P1059,5.71135516648512,4,1.224242827199197,2,41.140401516325085,48.07599951000941
P1060,6.015538582158519,4,2.4495925432924013,2,76.3622896238274,84.82742074927832
P1061,0.06218893205440907,4,0.39788085937703527,2,36.01978947515594,36.479859266587376
P1062,4.80212917055598,3,1.798889639420794,2,45.10562559213048,51.70664440210727
P1063,13.704650353955625,4,2.500462356858526,2,133.2582547571166,149.46336746793074
P1064,7.337655018947669,4,0.31120577414837763,2,86.60133297905169,94.25019377214774
P1065,22.63745941298241,9,1.483435124771701,2,153.0279011645726,177.14879570232668
P1066,9.030654002951968,4,1.29473878938249,2,241.52618507270037,251.8515778650348
P1067,1.417552435128221,4,0.48447915660097385,2,84.81436223610126,86.71639382783044
P1068,13.792363610266728,3,5.1523640356734,2,46.85780448974304,65.80253213568312
P1069,3.425707711991805,3,0.34334295801078596,2,23.6647569225118,27.433807592514388
P1070,6.562284720635874,4,0.7293278106186886,2,25.845064205477787,33.13667673673234
P1071,2.6837556067073134,3,0.7209055359079501,2,26.2867777938981,29.69143893651337
P1072,9.520793559068936,4,0.8412168351955317,2,73.19952113542406,83.56153152968854
P1073,2.953080749259632,4,0.4314438757025532,2,48.15173389428523,51.53625851924741
P1074,5.839539846009812,4,1.4701988209512662,2,39.893245288768064,47.20298395572913
P1075,35.092450329496266,3,29.046977565127598,2,9.607907182568166,73.74733507719202
P1076,13.06391260404789,3,7.623848214327393,2,25.309216093699973,45.99697691207528
P1077,2.346649102722069,4,0.2315702128221526,2,46.70082909953616,49.27904841508038
P1078,6.607361241024035,3,2.8949319517986893,2,19.412109234592723,28.914402427415446
P1079,1.0527742040717931,3,10.429753725249595,2,34.04752565038514,45.53005357970654
P1080,2.5221396802461067,3,1.2343937837026722,2,5.688587428810513,9.445120892759297
P1081,8.190979902047758,4,0.5705289371051645,2,81.10796650115375,89.86947534030666
P1082,1.0924903200183107,4,0.0332477626284054,2,46.76535231896545,47.89109040161216
P1083,6.6621285200446,3,1.2552184013740073,2,11.897317077719096,19.81466399913771
P1084,13.075932118929234,4,1.8648846425228471,2,140.9391356874594,155.87995244891147
P1085,10.654055002214191,4,0.3165212070028364,2,70.76204665375526,81.73262286297229
P1086,41.984665700502475,4,2.4184274195385687,2,37.56935862071681,81.97245174075786
P1087,1.8259099564255095,3,7.1380839986632845,2,13.601995926454645,22.56598988154343
P1088,1.9225137208000531,3,6.342880329090837,2,22.850350878401713,31.11574492829261
P1089,9.937736552862459,4,1.1581584527928293,2,52.22781047984642,63.3237054855017
P1090,10.912768700971164,9,0.04149431995490878,2,88.7303753009915,99.68463832191757
P1091,9.474333551270764,3,12.523085310243868,2,20.28488048216144,42.28229934367608
P1092,3.7987672110101034,4,0.582149402985683,2,38.48696753387662,42.86788414787242
P1093,3.39925886801849,4,0.33404712767821587,2,54.0497112022978,57.7830171979945
P1094,5.94870777569481,3,13.659216314526493,2,63.000204298042455,82.60812838826378
P1095,2.171928436928729,4,1.5569509285908343,2,23.51113295226131,27.240012317780867
P1096,0.3594208814474522,3,12.527297413688315,2,40.40110468224093,53.28782297737669
P1097,2.2117712420093802,4,6.386734579617118,2,36.07035618747568,44.66886200910218
P1098,0.9741988549400995,4,0.4701706747583231,2,87.69906904851544,89.14343857821385
P1099,10.17000125789267,3,2.3618731603479084,2,39.66687072191927,52.19874514015985
P1100,6.6031134606175454,4,0.030189481516431013,2,42.62019934461313,49.25350228674711
P1101,4.416671682033888,4,0.0424468405097964,2,32.22251562153312,36.681634144076796
P1102,1.1251228508706694,4,1.004667163566689,2,17.16151548322209,19.291305497659444
P1103,4.234845688750002,4,0.12909719360305993,2,62.904389741090796,67.26833262344385
P1104,3.9119362783695086,4,6.132273301410143,2,46.876208015505426,56.92041759528507
P1105,2.780536950764788,4,1.839626472159335,2,22.851776666641808,27.47194008956593
P1106,4.49328079572511,4,3.0467337375122074,2,34.61690669476587,42.156921228003185
P1107,8.069857267188944,3,6.409484087566508,2,24.865866787181837,39.345208141937285
P1108,12.606477707604233,3,4.170271414648125,2,65.76682648111486,82.54357560336724
P1109,5.771729084521451,3,1.9194949516934166,2,77.77430319952643,85.4655272357413
P1110,44.672999499371805,3,18.887183576458263,2,36.79588396223546,100.35606703806555
P1111,3.3330201869136067,3,1.0442264953088818,2,19.810234812273915,24.18748149449641
P1112,7.441320777811446,4,1.342832298191286,2,28.056874529548196,36.84102760555092
P1113,17.289836271060395,3,1.202236936078703,2,41.63557296547682,60.1276461726159
P1114,9.119866109285383,3,6.626755480150175,2,38.445854220013715,54.19247580944926
P1115,3.843925833104433,3,4.0851986581899515,2,29.64792580220608,37.577050293500456
P1116,9.288904341700677,4,1.4874314955137742,2,136.59885718216216,147.37519301937664
P1117,2.1399181053940834,3,16.006244406209582,2,35.05740004039063,53.20356255199429
P1118,0.07080161333537793,4,1.1065465756418167,2,43.74311498219596,44.92046317117316
P1119,2.8572433826115873,4,1.8992717357949478,2,49.31805217437805,54.07456729278458
P1120,4.993108370580705,4,0.5825174788418864,2,43.689724651354524,49.26535050077713
P1121,4.699777418500499,4,1.1869355885152901,2,51.67560734809542,57.56232035511122
P1122,4.664481566019117,4,0.32639590967569376,2,38.87157950756908,43.86245698326389
P1123,3.2825891873079156,4,0.008935590574374536,2,75.04057561099938,78.33210038888167
P1124,4.796289677826546,3,3.9921970920125056,2,43.84621100333576,52.634697773174814
P1125,3.8201435757454423,3,8.584844140538037,2,104.15587014677115,116.56085786305464
P1126,3.372773050694489,3,0.28811084113009666,2,28.312705215578738,31.973589107403317
P1127,5.982576195259901,3,0.34295394761404363,2,90.35903012832325,96.68456027119724
P1128,3.3476519576070007,4,1.8956042484434044,2,35.360022181906544,40.60327838795696
P1129,5.095699742961275,4,2.662245409867161,2,63.227583225944365,70.9855283787728
P1130,3.1597159915375213,3,6.40897313473787,2,6.19314262930677,15.761831755582167
P1131,7.472619233567272,4,9.617974351648074,2,85.87376035153046,102.9643539367458
P1132,0.8672441237518344,4,0.5442698924830247,2,63.65022077975811,65.06173479599296
P1133,6.918739044529437,4,3.3138941608314876,2,35.79870873250121,46.03134193786214
P1134,2.124927930846806,3,9.467533930820846,2,22.841713550886947,34.434175412554595
P1135,7.868398024986349,4,1.9107508100806767,2,49.420468871787754,59.199617706854774
P1136,0.055637573976604314,3,1.359811777406484,2,19.141192941052545,20.55664229243563
P1137,5.654845959951854,3,1.2560869423648553,2,139.82853056084411,146.73946346316083
P1138,3.1359100693888204,3,0.130293071302976,2,30.433780136498466,33.69998327719026
P1139,43.28951757320781,3,35.461185551260996,2,95.23836514214806,173.98906826661687
P1140,3.789262097485888,4,5.549801326089834,2,61.36007092340219,70.6991343469779
P1141,5.658999316192898,3,5.430349240968836,2,55.46226953237986,66.55161808954158
P1142,3.807425682455777,4,1.3825124994365552,2,55.40315593706039,60.593094118952735
P1143,4.084662921203846,3,0.09226618807103976,2,46.93802106246898,51.11495017174384
P1144,4.187710165458658,3,6.979452481620649,2,14.416253868826582,25.583416515905885
P1145,6.472317608184033,3,5.946917848288591,2,37.57546173041812,49.99469718689075
P1146,0.3990561125397392,3,1.8370676208617402,2,31.080679843827582,33.31680357722907
P1147,10.860545407535252,4,2.568368524552154,2,72.39246227766856,85.82137620975594
P1148,3.9527517334939537,3,0.8390731117763829,2,37.3602297186427,42.15205456391303
P1149,8.483077420838857,3,1.4885871970392046,2,10.097486759587934,20.069151377466007
P1150,5.919489824165661,3,1.8532641453010397,2,45.794559315203784,53.56731328467048
P1151,4.007034684013064,4,0.22713637172952436,2,19.06791658399733,23.30208763973992
P1152,24.490935378714433,9,0.707141324763225,2,133.57114969411333,158.769226397591
P1153,4.536606855728943,4,1.021023180301427,2,48.153506290683374,53.71113632671374
P1154,5.415142074301437,4,5.650024089428289,2,38.379000652110946,49.44416681584069
P1155,4.123234751952259,3,13.943644803595529,2,70.7490774386282,88.81595699417602
P1156,4.551216978377525,4,3.6124647674872183,2,52.05233282097562,60.216014566840364
P1157,0.7286909278811321,4,1.7426460886339967,2,52.198699955473046,54.67003697198819
P1158,1.9817657332861707,3,2.090453119676863,2,37.93673621062682,42.008955063589866
P1159,8.385747065678304,3,2.2939686307658747,2,21.790995913949963,32.47071161039414
P1160,2.8661564096381618,4,2.2812361598722313,2,69.1769516388209,74.3243442083313
P1161,1.6106169872622893,3,0.3557292093670655,2,33.20535484819994,35.17170104482929
P1162,35.66479617310158,3,16.276755818247583,2,70.6415000913195,122.58305208266866
P1163,6.300383508936894,4,2.7892659082102833,2,81.97230190904584,91.06195132619301
P1164,6.79824131690459,3,0.0954811491657887,2,69.53096663071057,76.42468909678091
P1165,5.326536981378941,4,1.0075869463202833,2,59.02789480841239,65.3620187361116
P1166,1.6865909096045275,4,5.302315229489508,2,33.55861651338759,40.54752265248161
P1167,6.6430518601095585,4,2.024828036642582,2,41.77178578680685,50.43966568355901
P1168,6.554659337547959,3,1.0874153972216785,2,12.098730289950435,19.740805024720075
P1169,7.6294610990516185,3,0.3976215134441365,2,58.18349283864242,66.2105754511382
P1170,0.41006888260358726,4,0.7466745277287736,2,28.777767258979246,29.934510669311596
P1171,9.703592223102161,4,0.4295620209610291,2,12.462946903158624,22.596101147221813
P1172,20.071962932106118,9,1.7434488007945865,2,145.41740898292906,167.23282071582977
P1173,0.49981705013131744,4,4.915548592518482,2,22.931984483085586,28.347350125735385
P1174,3.068536411322906,3,5.919948338812982,2,37.07124156284537,46.05972631298126
P1175,5.157958306531605,3,1.6253632806483849,2,23.921357485096152,30.70467907227614
P1176,2.823505450567513,3,9.385725952856339,2,35.49668911086618,47.70592051429003
P1177,8.687962083318125,4,0.6690400142252411,2,42.962905204304946,52.31990730184833
P1178,0.5305966095676432,4,3.755548872105974,2,67.11577114971922,71.40191663139284
P1179,5.128037866620605,3,16.756445123903532,2,45.67797108960937,67.5624540801335
P1180,16.06592096332998,3,8.392621703665876,2,41.40063801518169,65.85918068217755
P1181,10.352074378818052,3,2.9028457328436437,2,3.539717565031707,16.794637676693373
P1182,17.448104123153016,3,3.3175951348592845,2,102.27408306838146,123.03978232639373
P1183,4.610615269976668,3,5.003025711672794,2,37.88871522388176,47.50235620553123
P1184,2.978109851686196,4,0.8199794716252509,2,44.04501049762211,47.84309982093355
P1185,5.459197482535341,4,0.3306730265415482,2,63.06114305303062,68.85101356210751
P1186,7.0572352927697715,3,17.89563417095304,2,38.1542867961952,63.10715625991801
P1187,0.3815801291946146,3,2.71093068004157,2,27.024862508641462,30.11737331787766
P1188,5.375014864036377,4,0.86286819191355,2,36.411694799255436,42.649577855205365
P1189,11.756000823873913,3,2.629124381456269,2,39.509309607529644,53.89443481285983
P1190,15.905166490240946,4,2.3403015614081633,2,26.57381395730344,44.81928200895258
P1191,9.228017258580858,3,0.24291320957661383,2,24.47954775145171,33.95047821960919
P1192,2.1837352795672693,3,1.7786782708786542,2,11.551753888459348,15.51416743890528
P1193,5.130619295767093,3,1.0228380634249312,2,25.081916016313958,31.235373375505986
P1194,4.563009663724915,4,0.740956873422153,2,32.588835280208166,37.892801817355235
P1195,3.9143880752687,3,1.3252539394684797,2,50.60180081997606,55.841442834713256
P1196,2.771580383078025,4,0.9853147486267363,2,38.27964819783205,42.036543329536826
P1197,0.919765477148038,3,6.572052084066615,2,27.054512311506798,34.546329872721444
P1198,4.8335671590532545,4,0.4977609903652052,2,30.384165762896615,35.71549391231508
P1199,2.39582691550841,4,1.7563154764994002,2,36.58810555327078,40.74024794527858
P1200,11.228322241766273,3,1.9407124098810795,2,41.935242111788405,55.10427676343574
P1201,2.9710555725068146,3,1.2438532779757816,2,49.70111888843892,53.91602773892151
P1202,7.402207470709274,3,0.058926215706691085,2,6.711377886047512,14.172511572463481
P1203,4.816608902553521,4,1.650007519366183,2,41.42669085945465,47.893307281374355
P1204,2.558985821243831,4,1.2471020296228492,2,29.072907215567277,32.878995066433966
P1205,5.5810436666276875,3,0.30258377096223743,2,9.134401452955869,15.018028890545795
P1206,10.714158567241029,4,0.5347877481346276,2,107.92036131100109,119.16930762637672
P1207,3.5862623363334176,3,0.9411239008801343,2,48.4664243313646,52.99381056857815
P1208,3.3540667830773314,4,0.8665903803239123,2,83.67202114257863,87.8926783059799
P1209,0.8216930767764702,3,3.0323852440852175,2,22.24251166465065,26.096589985512335
P1210,2.1112707059838884,3,5.680552942778514,2,40.58291067957211,48.374734328334526
P1211,10.672591827512775,3,2.785032307100524,2,9.035602187595371,22.49322632220869
P1212,1.8283895874047187,3,0.6597783213464081,2,21.17034728062108,23.658515189372206
P1213,17.780711866858212,3,9.02889009935604,2,31.942309506538624,58.75191147275285
P1214,1.450245363225314,3,0.1659069749869053,2,37.4166741084185,39.03282644663073
P1215,2.687507060944582,4,1.6980743925624078,2,73.6216679850249,78.0072494385319
P1216,6.159785962986197,3,3.297635085890104,2,7.6643280809736805,17.121749129849984
P1217,2.319919977877732,4,0.8574346662832912,2,57.75919950041958,60.9365541445806
P1218,11.860678980842103,3,3.7379331272910497,2,64.62473222532088,80.22334433345401
P1219,21.080503541886277,3,1.3836178066271725,2,51.33117930844405,73.79530065695754
P1220,1.6021672526376052,4,0.19296789899991465,2,40.462661030391075,42.2577961820286
P1221,0.08546327382338596,3,9.178173404808142,2,82.12907370156564,91.39271038019719
P1222,3.886384147453681,3,0.012001444574091412,2,18.995132803679148,22.893518395706916
P1223,8.042012956969643,3,0.9919364527413832,2,48.284107491857384,57.31805690156845
P1224,11.962245263771662,3,0.6336954146632341,2,3.957089978820546,16.553030657255444
P1225,1.7727288024442116,3,9.210503035194499,2,19.086570625841286,30.069802463480002
P1226,3.6826007168920682,3,1.9081475038905207,2,82.19923284597452,87.7899810667571
P1227,12.811840204581328,3,3.368182219364497,2,31.126319015649972,47.306341439595805
P1228,3.2785840096782617,4,0.8637926430097793,2,39.71134795032271,43.853724603010754
P1229,3.101559978148166,3,5.705421354976272,2,31.66125223482796,40.46823356795239
P1230,2.2496497434170952,4,1.7822723331625245,2,74.6219913151002,78.65391339167984
P1231,11.271790311045146,9,0.8788170563130413,2,87.9160768888479,100.06668425620609
P1232,6.433939539153933,4,0.6051637737694808,2,23.757894146486546,30.79699745940995
P1233,9.858531709476294,4,0.7726172711043389,2,36.016169654579045,46.64731863515967
P1234,8.167471916996288,3,13.267983849892655,2,47.91748109969265,69.35293686658163
P1235,20.637013930923697,4,4.440755990660053,2,120.00932026419751,145.08709018578125
P1236,1.8255513485848105,3,5.039843862384394,2,18.746817679168583,25.612212890137783
P1237,4.12804580885878,3,7.385524120026428,2,48.97292541191843,60.48649534080366
P1238,14.365928015938172,3,0.30873336678462066,2,25.736215960397,40.41087734311977
P1239,13.241903244220364,3,4.514941673740098,2,78.4595858343121,96.21643075227257
P1240,18.242655055001688,3,0.34968061338167905,2,30.52118653614015,49.113522204523505
P1241,3.571813968791968,3,1.7259379782816564,2,71.04408435867904,76.34183630575265
P1242,1.7276342847461688,4,10.21581153471229,2,27.358966664615124,39.3024124840736
P1243,37.70421435968366,3,3.91766136364982,2,92.22005580755604,133.84193153088955
P1244,4.891946005798096,3,2.2358565610871226,2,15.023396309241042,22.151198876126262
P1245,9.002343354212591,4,0.24032636660619675,2,56.83670757451846,66.07937729533722
P1246,5.778275053645599,3,6.782697634086108,2,67.16356504261316,79.72453773034485
P1247,1.2972090687432682,4,0.8845148554378098,2,71.37665063383066,73.55837455801175
P1248,3.5009949600786197,4,0.22530085227430133,2,54.42645851488779,58.1527543272407
P1249,5.5951230111315615,3,3.0179999623706357,2,63.53059759807596,72.14372057157814
P1250,3.4551865627666896,4,1.229851742701749,2,51.06044898930198,55.74548729477043
P1251,2.568749235747792,4,2.2299800029358656,2,55.114587332304424,59.91331657098809
P1252,1.654988629364589,3,3.634869075990904,2,4.834990715417073,10.124848420772569
P1253,2.932945354260717,3,9.427526457742177,2,18.00259790323772,30.363069715240623
P1254,4.350081758257438,3,3.8471297723633584,2,38.33952307714047,46.53673460776127
P1255,2.6668152160835397,3,3.564035919326384,2,43.96177559407807,50.192626729488
P1256,2.736791569998804,3,1.2345109705777266,2,36.23223493149563,40.20353747207216
P1257,0.31246810986574597,3,1.8528918541690649,2,13.903382642975608,16.06874260701042
P1258,3.1933123819262583,3,1.590990361149382,2,3.033995071790901,7.8182978148665425
P1259,0.9760272703375646,3,0.03406635736569612,2,32.13925607743218,33.149349705135435
P1260,9.079155411738068,3,1.8487969934608017,2,7.069970330865949,17.99792273606481
P1261,5.892789656978384,3,0.9776567901738148,2,59.772678609613436,66.64312505676563
P1262,3.2990924668217274,3,1.4011691883952484,2,32.52593663894505,37.22619829416202
P1263,9.195488433820529,3,42.38509413694878,2,45.9492743868201,97.52985695758936
P1264,16.61890681428516,4,0.5525645046494104,2,33.411174122335886,50.58264544127048
P1265,28.453872045798615,3,4.460777486546253,2,37.91661447331752,70.83126400566243
P1266,1.8840734985019163,3,0.7996860024210437,2,34.91416947050183,37.597928971424786
P1267,5.794378818632631,3,1.6072568136592815,2,77.94854770941714,85.35018334170907
P1268,13.764096764245192,4,2.1641988482875676,2,47.393932094831904,63.322227707364625
P1269,11.04998629754172,3,0.5496256333360374,2,70.415763014681,82.01537494555878
P1270,9.199016713534062,3,6.125273374771829,2,36.509756060426724,51.83404614873262
P1271,3.3394314984633358,4,2.448574728345983,2,133.87033506518338,139.65834129199263
P1272,3.7483786476952785,3,0.5936202189842339,2,23.711813991130217,28.05381285780973
P1273,1.5024779191176256,3,2.722208519527318,2,15.787466497645678,20.01215293629062
P1274,0.6886312316508508,3,4.713093054794303,2,31.59577993440313,36.997504220848285
P1275,8.570513373180109,3,1.5220720172277258,2,31.809006480925525,41.90159187133338
P1276,8.592180341696546,3,14.998876367209284,2,45.17683923690278,68.76789594580862
P1277,0.9837652103601108,4,0.3139201057182377,2,42.740878801314935,44.03856411739328
P1278,30.365021583014062,3,0.6940117133279452,2,52.755065957509764,83.81409925385175
P1279,1.3122821440891428,4,7.0308518063536365,2,40.62643060840573,48.969564558848504
P1280,4.448832001406483,3,1.8969466202055547,2,19.014929709762292,25.360708331374337
P1281,5.3911855492729615,3,44.29337063437349,2,87.60642161499344,137.29097779863994
P1282,4.609626771169921,4,3.88238865587903,2,44.28245921371533,52.774474640764275
P1283,7.404461280847084,3,4.478011607569512,2,30.728574528035043,42.61104741645164
P1284,8.046687269966103,3,16.18048827358937,2,15.686248439695106,39.913423983250574
P1285,3.2747280111857173,4,0.9928884007752098,2,59.0874621968816,63.35507860884253
P1286,1.6921504580722415,3,2.864614026167751,2,52.949978088615005,57.506742572854996
P1287,1.8162765481109344,3,0.6685878460394055,2,7.562460027111122,10.047324421261461
P1288,49.10277369928376,3,0.0076966533704860346,2,10.312424732369003,59.422895085023264
P1289,0.4015288666877792,3,0.2015874926034768,2,28.172689886814084,28.77580624610534
P1290,7.569042554996943,4,0.45226401879959593,2,23.923638452009044,31.94494502580558
P1291,4.020798694085004,3,0.22912541254841237,2,27.898113330625865,32.14803743725929
P1292,5.641328790174425,3,0.6191048913505252,2,54.19184446377961,60.45227814530457
P1293,0.6452045470082889,3,0.35323296909189505,2,30.699278430424254,31.697715946524436
P1294,1.0483727483027054,3,0.3747707739153218,2,34.551405075988384,35.97454859820642
P1295,19.208602557539944,3,3.126979903667441,2,102.17028564309989,124.50586810430728
P1296,26.256644718703058,3,3.1662489470887616,2,7.064625221291541,36.487518887083354
P1297,2.333659362084979,4,2.89192474631241,2,44.97849851577484,50.204082624172216
P1298,10.403878076058366,3,5.818944802805149,2,38.87938612088213,55.10220899974565
P1299,10.46412493592316,3,2.8108292896988916,2,3.6934513238725684,16.968405549494626
P1300,14.313909702014229,3,3.7781847567063775,2,46.790235204587425,64.88232966330803
P1301,1.61169382133759,3,3.8321248193241813,2,13.412029688005768,18.855848328667545
P1302,8.150436967282618,3,6.782881408041076,2,36.84827368556092,51.781592060884584
P1303,46.03570110374581,3,65.89428407706404,2,114.28685732776208,226.21684250857197
P1304,27.777241911394707,3,3.1307240143693376,2,65.4573727101574,96.3653386359214
P1305,4.482619338330549,3,0.9249784824091569,2,18.906545710730832,24.314143531470545
P1306,3.582599099833533,3,0.24894814863303708,2,29.029698011973167,32.86124526043973
P1307,18.43196588093816,3,8.27286074077473,2,20.68290896497964,47.387735586692514
P1308,56.66845555729447,3,7.444444284411321,2,36.70449632595692,100.81739616766271
P1309,7.155700907218721,3,0.4581753669661164,2,92.71884340453447,100.33271967871929
P1310,1.184895436360602,4,2.6209586526032553,2,58.16853434988745,61.97438843885133
P1311,3.8099562337474384,3,3.1434428654550564,2,30.40816760963201,37.36156670883451
P1312,12.644245638716027,3,10.049228059545483,2,23.45760563741585,46.15107933567738
P1313,1.6471089121786184,3,3.148235925964832,2,8.589657189792538,13.385002027935991
P1314,19.47329839971736,3,0.6091461479024003,2,96.5651714612506,116.64761600887036
P1315,0.726491565869672,3,1.32495156090686,2,4.716292806367184,6.767735933143717
P1316,22.157185829172246,3,12.591932096520388,2,107.31136554601355,142.0604834717062
P1317,0.062333509399872145,1,0.030573095500572973,2,15.236779500317967,15.329686105218414
P1318,7.647740999216042,3,4.508753472190154,2,44.83953609328849,56.99603056469467
P1319,2.3250072527625405,3,0.6302773431155295,2,31.438488121221308,34.393772717099374
P1320,3.7603456354682767,3,1.0663010750409454,2,46.05287193271645,50.87951864322567
P1321,10.057460466687068,3,0.07681019899573983,2,25.79725082984642,35.93152149552924
P1322,4.186139241789506,3,2.277741592966424,2,18.19866885970376,24.66254969445969
P1323,2.860277543330362,3,3.0707390452911834,2,8.399457258587688,14.330473847209232
P1324,41.675357318161744,3,13.783638876888787,2,114.05946435074782,169.51846054579832
P1325,1.925527349359856,3,14.42567517846293,2,50.62177422989076,66.97297675771355
P1326,0.8709673429356279,3,0.33614557849560867,2,30.682866269477696,31.889979190908935
P1327,2.4449687006144387,4,1.395547202993329,2,20.90360562466206,24.74412152826983
P1328,0.5770320011065392,3,16.03676738605899,2,84.97519166081597,101.5889910479815
P1329,6.561677650183834,3,0.586514262134977,2,40.28391968069014,47.43211159300895
