x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
0.42242,-0.029172,0.00622256,10.225,0.8040720482667287,0.7451330234607061,0.649443112570664,1.116698913849317,,,,,-0.0146841336940263,-0.1348573813015979,-0.0269333398900926,D0261
0.14498,0.19464,0.0219433,9.209,1.3772967259089153,1.177697777748108,1.2615025249020806,1.1778395438194276,,,,,-0.0013807672492224,-0.153340817798195,0.1198526758817024,D0262
-2.11678,0.21031,0.00815558,10.544,0.8037625948588053,0.7584561020135879,0.6407983847733202,1.100793567796548,,,,,-0.0290006041637625,-0.0540971082561489,-0.1236390463163843,D0264
-0.474765,0.10757,0.0247289,10.614,1.3642482082049052,1.214952258268992,1.0290048985645688,1.2340817618370057,,,,,-0.0072898383058879,-0.0656163670913383,-0.0404914265454863,D0267
0.50044,-0.137771,0.00711413,11.052,0.8039852639039358,0.7454375922679901,0.6489044283998424,1.1219160625567803,,,,,0.0100710359524733,0.037790049106307,0.0054417115097749,D0268
-0.656358,0.0477595,0.00751409,10.463,2.5108551025390624,0.4739336123069127,0.8207660759317463,1.0408478713035585,,,,,-0.0146831119948157,0.3607363557901274,0.0483249727039947,D0270
0.55679,0.1332,0.00751904,10.202,0.8040497859319051,0.7500000417232513,0.6466874901590676,1.1179554238915443,,,,,-0.001828739131708,-0.0264365793965638,0.0592435819780803,D0271
-0.410877,0.0785298,0.00555874,9.768,0.8059152265389761,0.7170200536648432,0.6822730970793757,1.0785926055908204,,,,,0.0104571159595562,0.123146455145729,0.0754947798559442,D0273
-1.13651,0.11606,0.00843165,10.973,2.485821843147278,0.4444894393285115,0.74912779187334,0.836458889245987,,,,,-0.0016940214527384,0.0009548081724339,-0.0445537317864364,D0274
0.0153292,0.10507,0.00853065,9.721,0.8045418083667755,0.733893687526385,0.6615098077675392,1.1559181465552404,,,,,-0.0055258000008619,-0.0781178770786934,-0.0392026767949573,D0275
