category,uid_i,uid_j,delta_z,angle_deg,W_cosine,same_survey
same_direction_different_z,P0764,P0834,0.03497,0.35800798183772503,0.9461462098887085,True
same_direction_different_z,P0741,P1375,0.27896,0.3599289747901077,0.9720046468614334,True
same_direction_different_z,P0793,P1319,0.21267,0.36247742185388543,0.9551888307610386,True
same_direction_different_z,P0844,P0941,0.03853000000000001,0.36506757064266354,0.9818007959730282,True
same_direction_different_z,P1010,P1171,0.06434999999999999,0.3676833984221842,0.967876532672468,True
same_direction_different_z,P0785,P0984,0.08448,0.36897511813941236,0.9810902120158911,True
same_direction_different_z,P0811,P1138,0.125,0.3718971050269476,0.9804927056750984,True
same_direction_different_z,P1183,P1259,0.030959999999999988,0.3743703166969189,0.9702136640918896,True
same_direction_different_z,P0805,P1066,0.10361999999999999,0.37498187369693337,0.9733124389453885,True
same_direction_different_z,P1162,P1603,0.36105,0.37584825224753826,0.9887163642229614,True
same_direction_different_z,P1055,P1502,0.26996,0.3766348716525498,0.9260969976905311,True
same_direction_different_z,P0827,P1249,0.16504,0.3771583864309835,0.9977090462459977,True
same_direction_different_z,P0999,P1668,0.56987,0.3778951248211813,0.9649019413915498,True
same_direction_different_z,P1008,P1332,0.13017000000000004,0.38969266783529094,0.9746062394213814,True
same_direction_different_z,P1091,P1455,0.20005,0.3983901893024018,0.9144719116119207,True
same_direction_different_z,P0769,P1184,0.16766999999999999,0.40088843815232533,0.9437724810406657,True
same_direction_different_z,P1559,P1606,0.06903000000000004,0.40129181079218895,0.9683646936868238,True
same_direction_different_z,P1253,P1509,0.20079000000000002,0.40254025800482335,0.9626243115082455,True
same_direction_different_z,P0772,P1106,0.13436000000000003,0.40286162547183896,0.9619583548684549,True
same_direction_different_z,P0892,P1169,0.10502000000000003,0.4032338890120012,0.997834699830138,True
same_direction_different_z,P1186,P1545,0.27244,0.40705707678006187,0.9529009313371782,True
same_direction_different_z,P1061,P1154,0.03496000000000002,0.40749393204319123,0.9723528115751612,True
same_direction_different_z,P0926,P1123,0.06889999999999999,0.4115885955400478,0.9661130231013517,True
same_direction_different_z,P0750,P1185,0.18412,0.41170885986614864,0.9813486758626431,True
same_direction_different_z,P0747,P1232,0.20442,0.4123893540111095,0.9721790625139205,True
same_direction_different_z,P1140,P1233,0.04075000000000001,0.41262943565125737,0.965763738321764,True
