x1,c,MWEBV,HOST_LOGMASS,shell0_density_proxy,shell1_density_proxy,shell2_density_proxy,shell3_density_proxy,shell4_density_proxy,shell5_density_proxy,shell6_density_proxy,shell7_density_proxy,lc_delta_c,lc_delta_x1,lc_delta_t0,uid
-0.394289,0.22174,0.11361,10.6541,0.6463400244712829,0.7845334215818205,,,,,,,0.0519907427126958,-0.0432600101235861,0.0967066423618234,P0163
0.72372,0.15106,0.0574767,9.44451,3.0421691020329797,1.7038233204121385,,,,,,,0.0406692346174012,-0.1916837943047692,0.4118887847216683,P0164
0.56794,0.20417,0.0574767,9.44451,3.0421691020329797,1.7038233204121385,,,,,,,0.018640730436779,0.0512183129816556,0.0115525791770778,P0165
0.54711,0.20709,0.0574767,9.44451,3.0421691020329797,1.7038233204121385,,,,,,,0.0497184802771952,-0.1351881121784754,-0.1239001827852916,P0166
-2.01175,-0.059252,0.0825684,9.70642,0.860389773050944,1.8799495899355911,,,,,,,-0.0247747709363621,0.1780861343351294,-0.5558613742978196,P0167
-1.37917,0.090675,0.0760127,9.15931,0.6982309341430664,2.8702546014799197,,,,,,,0.0001753719590319,0.0682750861160019,-0.2245272087238845,P0168
-0.740468,-0.102076,0.0486677,10.8931,0.757891054948171,0.6677029336333411,,,,,,,0.0035001989547054,-0.0254389643634551,0.0428758923299028,P0169
-1.23185,-0.042029,0.0928968,9.18868,0.3770144681135813,1.103128461891114,,,,,,,0.0801758015416073,-0.0138115175253248,-0.0635721251965151,P0170
-0.19694,-0.032005,0.0942162,7.0,0.3769274532794952,1.1133459397033214,,,,,,,0.0324400156848254,0.1293818789766207,-0.0746900721933343,P0171
-1.12409,0.19426,0.039532,7.89478,4.629080220063528,3.09576796292998,,,,,,,-0.0043798165853186,-0.0375953428764637,-0.0599888024808024,P0172
-1.1289,0.22259,0.039532,7.89478,4.629080220063528,3.09576796292998,,,,,,,0.0346995368684472,0.0232668000298545,0.0594202429201686,P0173
0.7426,-0.055329,0.0192883,9.95617,1.42804270585378,0.609521471397538,,,,,,,-0.0028310824486495,-0.1173506975021205,0.0950550845445832,P0174
-0.556908,0.20583,0.0858913,8.70972,0.3810555974642435,0.9769715075908604,,,,,,,0.016437014666965,-0.0185608168387531,0.1591242111317115,P0175
-2.12328,-0.114348,0.15921,7.0,0.6437016169230143,1.5054863160179408,,,,,,,0.0916851941292581,0.0313144995393255,-0.1725475021230522,P0176
-2.55527,0.093402,0.0857212,7.58761,0.3810441037019094,1.034789482180073,,,,,,,0.0164627015467373,-0.4925335513164963,0.1338783194951247,P0177
0.20649,0.018123,0.11226,9.78368,0.5331863323847453,0.7527082886820458,,,,,,,-0.008718298003115,0.2087187436101916,-0.9423353435122408,P0178
-1.31973,-0.141785,0.0980837,8.06485,0.6199787994225819,1.7457405924009568,,,,,,,0.0056352036726306,-0.1303437875189068,-0.1403825442903326,P0179
-1.37084,-0.101843,0.0980837,8.06485,0.6199787994225819,1.7457405924009568,,,,,,,-0.0234373791431571,0.0557176274164792,-0.2118662158754887,P0180
-0.553543,0.11801,0.0508467,10.0603,0.7742682218551635,4.98436725901233,,,,,,,-0.0205360621355154,0.1328543294438348,-0.6187105891804094,P0181
-0.493131,0.01664,0.0875271,7.0,0.5235829810301463,1.5290444507118257,,,,,,,0.0169334387883679,-0.0026376721474046,-0.0180597096768906,P0182
0.60274,-0.002342,0.0632005,8.7366,0.5615390837192535,2.5773989114660205,,,,,,,3.0599099355665266e-05,0.0490553120642639,0.0384035952884005,P0183
0.10511,0.013618,0.0421356,8.61292,0.6647435545921325,3.786171836358768,,,,,,,-0.0082536552735507,0.3006773222440302,-0.005075932109321,P0184
-0.04908,0.04603,0.11019,7.98113,0.5319259345531464,1.7746245280076345,,,,,,,0.064185640741526,0.1853238294854656,-0.1559171570697799,P0185
0.046602,0.048315,0.0130772,9.05163,1.390899082024892,1.3821638865047634,,,,,,,0.0810946369654476,0.2411922443693567,0.010636678445735,P0186
0.57382,-0.132291,0.22551,9.92086,1.4336036523183189,1.580369077984129,,,,,,,0.0502338902718692,0.0507698797226603,0.0268658236527699,P0187
-1.45096,0.091116,0.0555582,10.5259,0.7170695583025615,1.0745366611303513,,,,,,,-0.0766368156093248,-0.092812704432319,-0.3578132586044376,P0188
-1.85693,-0.067445,0.0618468,10.0866,0.6138730883598328,4.124339800558375,,,,,,,0.0406135838867787,-0.087553249004344,-0.0994865359316463,P0189
-1.52281,-0.035134,0.0618468,10.0866,0.6138730883598328,4.124339800558375,,,,,,,0.0433454829148062,-0.121048718211131,0.8371178638772108,P0190
-0.766449,-0.050739,0.0463865,9.47732,0.6154200593630473,4.144942097860522,,,,,,,-0.0047878101605226,0.0119137546253874,0.0215034607172128,P0191
-0.964751,0.006147,0.0463865,9.47732,0.6154200593630473,4.144942097860522,,,,,,,0.0052333551494142,0.1446787379172531,0.1323648690522532,P0192
0.91446,-0.032722,0.0168372,10.9081,4.636092404524486,1.954095797503093,,,,,,,0.0251038225601191,-0.0695886739299891,-0.0219264992920216,P0193
0.86688,-0.054393,0.0168372,10.9081,4.636092404524486,1.954095797503093,,,,,,,0.0203067001592971,-0.1103357014698519,0.0225019851277465,P0194
-0.936791,0.07238,0.0591525,10.6407,0.7961511413256327,1.7234371270203348,,,,,,,0.0280611184723151,-0.0677274314273913,-0.0067835496520274,P0195
-0.763005,0.12997,0.0591525,10.6407,0.7961511413256327,1.7234371270203348,,,,,,,-0.0786413861236608,0.1553559750879101,-0.3265562772648991,P0196
